round,client,loss,accuracy,Normal,DDoS_UDP,DDoS_ICMP,Ransomware,DDoS_HTTP,DDoS_TCP,Vulnerability_scanner,MITM,zkp_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent,round_time_s
17,10,0.137249,0.979843,0.973837,0.998571,0.999793,0.033195,0.864989,0.996721,0.987008,0.802083,0,1,0,N/A,0.00
17,MEAN,0.158107,0.968922,0.933134,0.999200,0.999887,0.614387,0.902071,0.998801,0.749012,0.449838,0,7,1.0000,N/A,268.47
18,1,0.175852,0.967154,0.976019,0.997653,0.996198,0.765009,0.949324,0.999805,0.124031,0.565217,0,0,1,N/A,0.00
18,2,0.144878,0.977128,0.981921,0.998644,0.999808,0.557789,0.953684,0.997727,0.756757,0.510638,0,0,1,N/A,0.00
18,3,0.315850,0.935192,0.532751,0.999292,0.997015,0.958621,0.951200,1.000000,0.849495,0.117647,0,1,0,N/A,0.00
18,4,0.110301,0.986894,0.978857,0.998082,0.999224,0.881475,0.803468,0.999117,0.977223,0.547264,0,0,0,N/A,0.00
18,5,0.166104,0.964148,0.881671,1.000000,0.996942,0.954230,0.945880,0.998660,0.322581,0.521739,0,1,0,N/A,0.00
18,6,0.109686,0.984671,0.964912,0.999097,1.000000,0.934685,0.890909,1.000000,0.980266,0.285714,0,1,0,N/A,0.00
18,7,0.184724,0.974241,0.980807,1.000000,1.000000,0.000000,0.866894,1.000000,0.972563,0.861111,0,1,0,N/A,0.00
18,8,0.130715,0.981977,0.959968,0.998261,0.999230,0.636364,0.925831,0.997809,0.972179,0.121212,0,1,0,N/A,0.00
18,9,0.082850,0.986729,0.979770,0.999093,0.998674,0.870152,0.952183,1.000000,0.823529,0.043478,0,1,0,N/A,0.00
18,10,0.139831,0.982842,0.979342,0.998093,0.999104,0.054422,0.878378,0.996721,0.980521,0.758621,0,1,0,N/A,0.00
18,MEAN,0.156079,0.974098,0.921602,0.998821,0.998619,0.661275,0.911775,0.998984,0.775914,0.433264,0,7,1.0000,N/A,268.32
19,1,0.402481,0.843426,0.824223,0.998045,0.996198,0.434698,0.628949,0.997850,0.250000,0.571429,0,0,1,N/A,0.00
19,2,0.272097,0.898004,0.903020,0.999322,0.999808,0.207090,0.642077,0.996587,0.774194,0.521739,0,0,1,N/A,0.00
19,3,0.894113,0.608225,0.071703,0.999646,1.000000,0.905537,0.610348,1.000000,0.804174,0.133333,0,1,0,N/A,0.00
19,4,0.210228,0.938306,0.858502,0.998219,0.999690,0.614067,0.295302,0.995214,0.852552,0.575916,0,0,0,N/A,0.00
19,5,0.401911,0.839028,0.364211,1.000000,0.998473,0.917333,0.618345,0.995426,0.470588,0.529412,0,1,0,N/A,0.00
19,6,0.212244,0.932529,0.797980,0.999197,1.000000,0.835010,0.384314,1.000000,0.844465,0.289855,0,1,0,N/A,0.00
19,7,0.384118,0.869609,0.884952,1.000000,1.000000,0.000000,0.464945,0.994595,0.864052,0.861111,0,1,0,N/A,0.00
19,8,0.281343,0.907672,0.742817,0.998773,1.000000,0.242424,0.556962,0.995058,0.849257,0.148148,0,1,0,N/A,0.00
19,9,0.138337,0.951554,0.885025,0.999396,0.999337,0.637037,0.636364,0.997253,0.869565,0.048780,0,1,0,N/A,0.00
19,10,0.270378,0.912592,0.882714,0.998571,0.999655,0.010512,0.411111,0.998363,0.864605,0.793814,0,1,0,N/A,0.00
19,MEAN,0.346725,0.870094,0.721515,0.999117,0.999316,0.480371,0.524872,0.997035,0.744345,0.447354,0,7,1.0000,N/A,261.09
20,1,0.189578,0.950489,0.947332,0.999219,1.000000,0.795009,0.886967,1.000000,0.280000,0.597701,0,0,1,N/A,0.00
20,2,0.137419,0.973861,0.977778,0.999661,1.000000,0.587302,0.884916,0.997727,0.808511,0.533333,0,0,1,N/A,0.00
20,3,0.422378,0.847212,0.193093,0.999646,1.000000,0.961938,0.883555,1.000000,0.838323,0.133333,0,1,0,N/A,0.00
20,4,0.127097,0.968984,0.947317,0.999042,0.999742,0.891652,0.499048,1.000000,0.888144,0.597826,0,0,0,N/A,0.00
20,5,0.198194,0.939124,0.649573,1.000000,1.000000,0.954230,0.889691,0.999732,0.521739,0.537313,0,1,0,N/A,0.00
20,6,0.132375,0.961014,0.903160,0.999699,1.000000,0.941043,0.623288,1.000000,0.891619,0.312500,0,1,0,N/A,0.00
20,7,0.208150,0.948283,0.963744,1.000000,1.000000,0.000000,0.695122,1.000000,0.897338,0.861111,0,1,0,N/A,0.00
20,8,0.162028,0.950665,0.880295,0.999284,1.000000,0.700000,0.780968,1.000000,0.883705,0.181818,0,1,0,N/A,0.00
20,9,0.075972,0.985865,0.973847,0.999799,0.999669,0.889655,0.883002,1.000000,0.853333,0.055556,0,1,0,N/A,0.00
20,10,0.156493,0.962805,0.961272,0.999524,0.999793,0.061069,0.608247,1.000000,0.903740,0.810526,0,1,0,N/A,0.00
20,MEAN,0.180969,0.948830,0.839741,0.999587,0.999920,0.678190,0.763480,0.999746,0.776645,0.462102,0,7,1.0000,N/A,257.71
21,1,0.236200,0.908245,0.895338,0.999219,1.000000,0.501687,0.849923,1.000000,0.229508,0.597701,0,0,1,N/A,0.00
21,2,0.196783,0.931650,0.936381,0.999661,1.000000,0.268116,0.848904,0.998865,0.778947,0.533333,0,0,1,N/A,0.00
21,3,0.440152,0.803667,0.146310,0.999646,1.000000,0.936027,0.841574,1.000000,0.825266,0.133333,0,1,0,N/A,0.00
21,4,0.147694,0.955921,0.905399,0.999042,0.999845,0.697222,0.473373,1.000000,0.890419,0.604396,0,0,0,N/A,0.00
21,5,0.203647,0.922040,0.570973,1.000000,1.000000,0.939891,0.854255,0.999732,0.452830,0.537313,0,1,0,N/A,0.00
21,6,0.146115,0.952082,0.868103,0.999599,1.000000,0.879237,0.571429,1.000000,0.888303,0.307692,0,1,0,N/A,0.00
21,7,0.267566,0.910743,0.923995,1.000000,1.000000,0.000000,0.670968,1.000000,0.904523,0.849315,0,1,0,N/A,0.00
21,8,0.179357,0.939690,0.837209,0.999284,1.000000,0.350000,0.744898,1.000000,0.885548,0.181818,0,1,0,N/A,0.00
21,9,0.097404,0.968602,0.929270,0.999698,0.999669,0.712707,0.846154,1.000000,0.810811,0.054054,0,1,0,N/A,0.00
21,10,0.195541,0.937669,0.920342,0.999524,0.999862,0.015009,0.568966,1.000000,0.901440,0.814815,0,1,0,N/A,0.00
21,MEAN,0.211046,0.923031,0.793332,0.999567,0.999938,0.529990,0.727044,0.999860,0.756759,0.461377,0,7,1.0000,N/A,261.05
22,1,0.159421,0.953105,0.952717,0.999219,1.000000,0.739635,0.909357,1.000000,0.205128,0.597701,0,0,1,N/A,0.00
22,2,0.126252,0.969004,0.973385,0.999661,1.000000,0.495536,0.901657,0.998865,0.784314,0.533333,0,0,1,N/A,0.00
22,3,0.312985,0.882480,0.252610,0.999646,1.000000,0.955326,0.906979,1.000000,0.875541,0.133333,0,1,0,N/A,0.00
22,4,0.101721,0.981079,0.965690,0.999042,0.999742,0.856655,0.668367,1.000000,0.955621,0.597826,0,0,0,N/A,0.00
22,5,0.158338,0.945861,0.707865,1.000000,1.000000,0.952909,0.905028,0.999732,0.388060,0.537313,0,1,0,N/A,0.00
22,6,0.100247,0.979481,0.948621,0.999599,1.000000,0.931538,0.810127,1.000000,0.963084,0.307692,0,1,0,N/A,0.00
22,7,0.171935,0.962061,0.970611,1.000000,1.000000,0.000000,0.806667,1.000000,0.958333,0.849315,0,1,0,N/A,0.00
22,8,0.122503,0.970499,0.923676,0.999182,1.000000,0.629213,0.852713,1.000000,0.948891,0.173913,0,1,0,N/A,0.00
22,9,0.069189,0.984031,0.969516,0.999698,0.999669,0.852893,0.901532,1.000000,0.864198,0.054054,0,1,0,N/A,0.00
22,10,0.128032,0.976243,0.972000,0.999524,0.999793,0.048485,0.752101,1.000000,0.961723,0.810526,0,1,0,N/A,0.00
22,MEAN,0.145062,0.960385,0.863669,0.999557,0.999920,0.646219,0.841453,0.999860,0.790489,0.459501,0,7,1.0000,N/A,257.64
23,1,0.501390,0.774344,0.779708,0.996868,0.977778,0.440711,0.125565,0.959772,0.352941,0.604651,0,0,1,N/A,0.00
23,2,0.283870,0.888732,0.901243,0.997965,0.999233,0.231009,0.139098,0.930481,0.507937,0.539326,0,0,1,N/A,0.00
23,3,1.406828,0.315381,0.044620,0.998583,0.991150,0.847561,0.132873,0.101626,0.449912,0.133333,0,1,0,N/A,0.00
23,4,0.377256,0.884829,0.744270,0.998219,0.999845,0.616708,0.048485,0.988302,0.457158,0.632184,0,0,0,N/A,0.00
23,5,0.559644,0.737969,0.277291,1.000000,1.000000,0.894668,0.134948,0.962847,0.333333,0.529412,0,1,0,N/A,0.00
23,6,0.437030,0.858902,0.621810,0.997688,0.984962,0.820158,0.041451,0.891566,0.442663,0.327869,0,1,0,N/A,0.00
23,7,0.636542,0.781150,0.821260,1.000000,1.000000,0.000000,0.119266,0.976172,0.439244,0.849315,0,1,0,N/A,0.00
23,8,0.550513,0.808699,0.567837,0.997234,0.987842,0.225806,0.101740,0.960512,0.444231,0.222222,0,1,0,N/A,0.00
23,9,0.149922,0.942059,0.872639,0.998589,0.996371,0.664948,0.117647,0.967742,0.588235,0.058824,0,1,0,N/A,0.00
23,10,0.478926,0.844082,0.797673,0.997616,0.999862,0.010914,0.077859,0.964856,0.476308,0.823529,0,1,0,N/A,0.00
23,MEAN,0.538192,0.783615,0.642835,0.998276,0.993704,0.475248,0.103893,0.870388,0.449196,0.472067,0,7,1.0000,N/A,252.10
24,1,0.488767,0.790427,0.783739,0.999610,1.000000,0.356515,0.437186,0.969453,0.307692,0.604651,0,0,1,N/A,0.00
24,2,0.305090,0.881844,0.888564,0.999661,1.000000,0.189097,0.483180,0.979167,0.642857,0.533333,0,0,1,N/A,0.00
24,3,1.139054,0.486504,0.054647,0.999646,1.000000,0.808140,0.439848,1.000000,0.707650,0.133333,0,1,0,N/A,0.00
24,4,0.276738,0.909903,0.798953,0.999179,1.000000,0.514081,0.284790,0.967953,0.738985,0.617978,0,0,0,N/A,0.00
24,5,0.506321,0.773580,0.308943,1.000000,1.000000,0.789897,0.458453,0.965364,0.500000,0.537313,0,1,0,N/A,0.00
24,6,0.286004,0.903199,0.707608,0.999799,1.000000,0.777882,0.248649,0.972222,0.726172,0.317460,0,1,0,N/A,0.00
24,7,0.500219,0.820687,0.849971,1.000000,1.000000,0.000000,0.389610,0.966667,0.738372,0.861111,0,1,0,N/A,0.00
24,8,0.380423,0.863975,0.646135,0.999387,1.000000,0.163743,0.406176,0.966685,0.732108,0.190476,0,1,0,N/A,0.00
24,9,0.151190,0.942490,0.864775,0.999899,0.999669,0.605634,0.443077,0.971831,0.878788,0.057143,0,1,0,N/A,0.00
24,10,0.353589,0.879837,0.836144,0.999524,0.999931,0.008351,0.346341,0.955631,0.751197,0.819149,0,1,0,N/A,0.00
24,MEAN,0.438739,0.825245,0.673948,0.999671,0.999960,0.421334,0.393731,0.971497,0.672382,0.467195,0,7,1.0000,N/A,247.43
25,1,0.114595,0.983432,0.992857,0.999219,1.000000,0.923395,0.967617,1.000000,0.149533,0.597701,0,0,1,N/A,0.00
25,2,0.091789,0.991081,0.994339,0.999322,1.000000,0.853846,0.968880,0.998865,0.800000,0.539326,0,0,1,N/A,0.00
25,3,0.212113,0.957092,0.739645,0.999646,1.000000,0.968641,0.967377,1.000000,0.877301,0.133333,0,1,0,N/A,0.00
25,4,0.076538,0.993637,0.995730,0.999042,0.999742,0.943609,0.833333,1.000000,0.988362,0.601093,0,0,0,N/A,0.00
25,5,0.118598,0.974735,0.943489,1.000000,1.000000,0.956885,0.965915,0.999732,0.361446,0.537313,0,1,0,N/A,0.00
25,6,0.076801,0.990947,0.988999,0.999599,1.000000,0.955121,0.908257,1.000000,0.991235,0.307692,0,1,0,N/A,0.00
25,7,0.123248,0.988219,0.994357,1.000000,1.000000,0.000000,0.886667,1.000000,0.981439,0.861111,0,1,0,N/A,0.00
25,8,0.088785,0.990334,0.987785,0.999182,1.000000,0.903226,0.942664,1.000000,0.981085,0.173913,0,1,0,N/A,0.00
25,9,0.054192,0.993095,0.993241,0.999698,0.999669,0.941606,0.962963,1.000000,0.833333,0.054054,0,1,0,N/A,0.00
25,10,0.093797,0.993581,0.994396,0.999524,0.999793,0.266667,0.901345,1.000000,0.990035,0.810526,0,1,0,N/A,0.00
25,MEAN,0.105046,0.985615,0.962484,0.999523,0.999920,0.771300,0.930502,0.999860,0.795377,0.461606,0,7,1.0000,N/A,247.78
