round,client,loss,accuracy,Normal,DDoS_UDP,DDoS_ICMP,Ransomware,DDoS_HTTP,DDoS_TCP,Vulnerability_scanner,MITM,zkp_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent,round_time_s
12,1,0.448703,0.827567,0.424901,0.169329,0.985258,0.251994,0.978985,0.912926,0.560842,0.712803,0,0,1,N/A,0.00
12,2,0.837275,0.711904,0.395251,0.472934,0.941634,0.910486,0.961257,0.613230,0.398438,0.809883,0,0,1,N/A,0.00
12,3,0.302424,0.899471,0.307692,0.798709,0.996479,0.613900,0.981287,0.865138,0.551724,0.827357,0,1,0,N/A,0.00
12,4,0.551499,0.827222,0.427225,0.625592,0.909091,0.882611,0.993760,0.086432,0.450909,0.869009,0,1,0,N/A,0.00
12,5,0.141028,0.969905,0.377358,0.628466,0.995182,0.955561,0.992500,0.940221,0.145161,0.606061,0,0,0,N/A,0.00
12,6,0.289812,0.894035,0.444444,0.803703,0.991146,0.774138,0.993046,0.643375,0.544839,0.801120,0,1,0,N/A,0.00
12,7,0.645848,0.756778,0.443740,0.640058,0.938053,0.687380,0.503817,0.883621,0.539326,0.826848,0,1,0,N/A,0.00
12,8,0.370534,0.887019,0.437908,0.785276,0.988306,0.943116,0.988642,0.871345,0.309859,0.776145,0,1,0,N/A,0.00
12,9,0.577416,0.810884,0.399083,0.025641,0.994624,0.871442,0.785714,0.474359,0.456621,0.863240,0,0,0,N/A,0.00
12,10,0.479213,0.859553,0.425098,0.565724,0.803279,0.942805,0.982823,0.905945,0.130178,0.798077,0,1,0,N/A,0.00
12,MEAN,0.464375,0.844434,0.408270,0.551543,0.954305,0.783343,0.916183,0.719659,0.408790,0.789054,0,6,1.0000,14.9983,382.02
13,1,0.482181,0.802980,0.565674,0.221757,0.986088,0.189665,0.979631,0.924812,0.193103,0.716216,0,0,1,N/A,0.00
13,2,0.694179,0.758337,0.545799,0.592593,0.956522,0.926273,0.962343,0.634653,0.213483,0.835681,0,0,1,N/A,0.00
13,3,0.324690,0.888900,0.327869,0.792459,0.996905,0.520719,0.983286,0.866768,0.175659,0.828511,0,0,0,N/A,0.00
13,4,0.490913,0.850944,0.578199,0.679635,0.925926,0.888235,0.994176,0.095137,0.136126,0.893139,0,1,0,N/A,0.00
13,5,0.110867,0.976644,0.450704,0.650699,0.996672,0.982671,0.994635,0.943555,0.000000,0.632353,0,1,0,N/A,0.00
13,6,0.304928,0.888910,0.588235,0.803191,0.992086,0.731559,0.994120,0.640635,0.196429,0.827632,0,1,0,N/A,0.00
13,7,0.676005,0.730757,0.563218,0.674267,0.933921,0.621478,0.511628,0.895522,0.184719,0.836946,0,1,0,N/A,0.00
13,8,0.349469,0.895585,0.589235,0.786818,0.990964,0.961844,0.991210,0.875000,0.000000,0.783961,0,1,0,N/A,0.00
13,9,0.509056,0.827749,0.550725,0.041667,0.993870,0.870954,0.804878,0.486842,0.140127,0.886986,0,0,0,N/A,0.00
13,10,0.401730,0.882140,0.558172,0.607394,0.771654,0.971443,0.982550,0.914232,0.109589,0.819466,0,1,0,N/A,0.00
13,MEAN,0.434402,0.850295,0.531783,0.585048,0.954461,0.766484,0.919846,0.727716,0.134923,0.806089,0,6,1.0000,14.9983,340.97
14,1,0.435275,0.838232,0.666016,0.197125,0.986896,0.292461,0.979631,0.893190,0.659608,0.716216,0,0,1,N/A,0.00
14,2,0.556302,0.857324,0.878378,0.533582,0.960317,0.920648,0.962343,0.839827,0.468531,0.848930,0,0,1,N/A,0.00
14,3,0.351116,0.872179,0.062910,0.753647,0.996904,0.647716,0.983305,0.847505,0.623400,0.761480,0,0,0,N/A,0.00
14,4,0.385002,0.889592,0.861418,0.647995,0.929368,0.896465,0.994176,0.185615,0.511475,0.898567,0,1,0,N/A,0.00
14,5,0.146488,0.958341,0.160194,0.632338,0.996415,0.956590,0.994099,0.898954,0.153846,0.489130,0,0,0,N/A,0.00
14,6,0.291415,0.895001,0.584730,0.763385,0.990928,0.800355,0.993640,0.736577,0.624606,0.763331,0,1,0,N/A,0.00
14,7,0.602926,0.774385,0.674641,0.630344,0.933921,0.730095,0.507692,0.878242,0.642727,0.809695,0,1,0,N/A,0.00
14,8,0.408155,0.863873,0.464623,0.746530,0.990591,0.947672,0.991205,0.860470,0.343949,0.712610,0,1,0,N/A,0.00
14,9,0.383296,0.879020,0.865330,0.045455,0.996160,0.883333,0.804878,0.692308,0.526096,0.901660,0,1,0,N/A,0.00
14,10,0.472317,0.850793,0.630007,0.566651,0.790323,0.947368,0.983087,0.892628,0.169312,0.782353,0,1,0,N/A,0.00
14,MEAN,0.403229,0.867874,0.584825,0.551705,0.957182,0.802270,0.919406,0.772531,0.472355,0.768397,0,6,1.0000,14.9983,340.40
15,1,0.409876,0.841814,0.787736,0.500000,0.986077,0.196586,0.979473,0.959063,0.252437,0.858300,0,0,1,N/A,0.00
15,2,0.551938,0.864078,0.875696,0.652681,0.960317,0.925422,0.962343,0.800493,0.259067,0.876998,0,0,1,N/A,0.00
15,3,0.355160,0.874822,0.113208,0.753008,0.996974,0.539580,0.983305,0.847027,0.246080,0.832224,0,0,0,N/A,0.00
15,4,0.463287,0.880300,0.861393,0.695279,0.932836,0.889946,0.994316,0.119017,0.190000,0.902520,0,1,0,N/A,0.00
15,5,0.102682,0.975915,0.289474,0.697733,0.996464,0.979247,0.994258,0.947199,0.117647,0.606897,0,1,0,N/A,0.00
15,6,0.337529,0.881466,0.666667,0.748014,0.991155,0.737743,0.993881,0.628939,0.266385,0.833773,0,0,0,N/A,0.00
15,7,0.622779,0.760829,0.751412,0.702595,0.944321,0.632550,0.511628,0.914639,0.269537,0.849524,0,1,0,N/A,0.00
15,8,0.372507,0.881513,0.604134,0.738281,0.990211,0.956348,0.990949,0.861989,0.025000,0.793729,0,1,0,N/A,0.00
15,9,0.454044,0.869125,0.879285,0.029851,0.994246,0.874891,0.804878,0.601594,0.204204,0.899571,0,1,0,N/A,0.00
15,10,0.340698,0.906972,0.745657,0.661844,0.784000,0.966395,0.983087,0.935104,0.107527,0.851167,0,1,0,N/A,0.00
15,MEAN,0.401050,0.873683,0.657466,0.617929,0.957660,0.769871,0.919812,0.761506,0.193788,0.830470,0,6,1.0000,14.9983,344.55
